year,id_,wrkstat,marital,age,educ,degree,sex,hompop,tvhours,coninc,ballot
2018,2074,Working full time,Never married,22,12,High school,MALE,2,10,14896.25,Ballot b
2018,2075,Working part time,Divorced,53,12,High school,FEMALE,2,2,16648.75,Ballot a
2018,2076,Retired,Widowed,66,12,High school,FEMALE,1,.i:  Inapplicable,22782.5,Ballot c
2018,2077,Working full time,Never married,28,18,Graduate,MALE,1,3,38555.0,Ballot b
2018,2078,Working full time,Married,27,12,High school,FEMALE,5,3,57832.5,Ballot a
2018,2079,Retired,Widowed,89 or older,12,High school,MALE,1,.i:  Inapplicable,-100.0,Ballot c
2018,2080,Working full time,Married,26,12,High school,MALE,4,4,19277.5,Ballot b
2018,2081,Working part time,Married,28,14,High school,FEMALE,2,4,7886.25,Ballot a
2018,2082,Working part time,Married,66,14,Associate/junior college,FEMALE,2,2,38555.0,Ballot b
2018,2083,Working full time,Married,59,14,High school,MALE,2,1,38555.0,Ballot a
2018,2084,Retired,Married,80,16,Bachelor's,MALE,2,3,70100.0,Ballot b
2018,2085,Working full time,Married,75,12,High school,FEMALE,2,1,-100.0,Ballot a
2018,2086,Retired,Married,73,12,High school,FEMALE,2,3,19277.5,Ballot b
2018,2087,Working full time,Married,64,12,High school,MALE,2,1,38555.0,Ballot b
2018,2088,"With a job, but not at work because of temporary illness, vacation, strike",Married,36,14,Associate/junior college,MALE,4,.i:  Inapplicable,47317.5,Ballot c
2018,2089,Retired,Married,65,8,Less than high school,MALE,2,8,13143.75,Ballot a
2018,2090,Retired,Widowed,82,12,High school,MALE,1,5,22782.5,Ballot b
2018,2091,"Unemployed, laid off, looking for work",Never married,29,13,High school,FEMALE,3,.i:  Inapplicable,9638.75,Ballot c
2018,2092,Working full time,Married,37,16,Bachelor's,MALE,3,2,70100.0,Ballot b
2018,2093,Working full time,Married,39,17,Bachelor's,MALE,6,1,98140.0,Ballot a
2018,2094,Working full time,Married,40,14,Associate/junior college,FEMALE,4,.i:  Inapplicable,98140.0,Ballot c
2018,2095,Working part time,Married,39,16,Bachelor's,FEMALE,5,0 hours,98140.0,Ballot b
2018,2096,Retired,Married,63,12,High school,FEMALE,2,.i:  Inapplicable,70100.0,Ballot c
2018,2097,Keeping house,Married,39,12,High school,FEMALE,4,1,11391.25,Ballot a
2018,2098,Working full time,Never married,33,14,Associate/junior college,FEMALE,5,.i:  Inapplicable,158201.84123,Ballot c
2018,2099,Working full time,Divorced,57,13,High school,FEMALE,1,2,22782.5,Ballot a
2018,2100,Working full time,Widowed,44,16,Associate/junior college,FEMALE,3,.i:  Inapplicable,158201.84123,Ballot c
2018,2101,Working full time,Married,43,17,Associate/junior college,FEMALE,4,4,-100.0,Ballot a
2018,2102,Working full time,Married,48,15,Bachelor's,MALE,4,.i:  Inapplicable,98140.0,Ballot c
2018,2103,Working full time,Never married,27,12,High school,MALE,2,.i:  Inapplicable,47317.5,Ballot c
2018,2104,Retired,Widowed,59,12,High school,FEMALE,1,.i:  Inapplicable,31545.0,Ballot c
2018,2105,Working full time,Married,46,13,High school,MALE,2,3,84120.0,Ballot a
2018,2106,Working full time,Married,51,14,Associate/junior college,MALE,3,2,38555.0,Ballot b
2018,2107,Working full time,Married,63,16,Bachelor's,MALE,2,.i:  Inapplicable,47317.5,Ballot c
2018,2108,Retired,Widowed,76,12,High school,FEMALE,5,4,112160.0,Ballot a
2018,2109,Working full time,Married,56,16,Bachelor's,FEMALE,2,.i:  Inapplicable,158201.84123,Ballot c
2018,2110,Working full time,Married,39,13,High school,MALE,3,3,38555.0,Ballot a
2018,2111,Working full time,Never married,34,14,Associate/junior college,FEMALE,4,.i:  Inapplicable,9638.75,Ballot c
2018,2112,Working full time,Married,36,12,High school,FEMALE,6,0 hours,9638.75,Ballot a
2018,2113,Keeping house,Never married,51,12,High school,FEMALE,1,7,9638.75,Ballot b
2018,2114,Retired,Widowed,62,20,Bachelor's,MALE,1,.i:  Inapplicable,16648.75,Ballot c
2018,2115,Keeping house,Widowed,75,14,High school,FEMALE,3,2,38555.0,Ballot a
2018,2116,Retired,Divorced,68,12,High school,MALE,2,4,9638.75,Ballot b
2018,2117,Retired,Widowed,79,10,High school,FEMALE,1,3,9638.75,Ballot b
2018,2118,Retired,Divorced,66,14,High school,FEMALE,2,3,-100.0,Ballot b
2018,2119,Keeping house,Married,20,10,Less than high school,FEMALE,4,.i:  Inapplicable,7886.25,Ballot c
2018,2120,Retired,Married,74,12,High school,FEMALE,2,6,57832.5,Ballot b
2018,2121,"With a job, but not at work because of temporary illness, vacation, strike",Separated,48,14,High school,FEMALE,5,2,31545.0,Ballot b
2018,2122,Working full time,Married,52,13,High school,FEMALE,2,.i:  Inapplicable,16648.75,Ballot c
2018,2123,Retired,Widowed,87,14,High school,MALE,1,.i:  Inapplicable,26287.5,Ballot c
2018,2124,Working full time,Married,39,14,Associate/junior college,MALE,5,.i:  Inapplicable,19277.5,Ballot c
2018,2125,Working full time,Married,35,14,High school,FEMALE,5,1,38555.0,Ballot b
2018,2126,Working full time,Never married,30,14,High school,FEMALE,2,.i:  Inapplicable,16648.75,Ballot c
2018,2127,In school,Never married,20,13,High school,FEMALE,4,.i:  Inapplicable,38555.0,Ballot c
2018,2128,Working full time,Married,49,12,High school,FEMALE,2,5,38555.0,Ballot b
2018,2129,Working full time,Married,36,17,Bachelor's,FEMALE,7,.i:  Inapplicable,19277.5,Ballot c
2018,2130,Working full time,Married,40,7,Less than high school,MALE,2,1,31545.0,Ballot b
2018,2131,Retired,Married,62,12,High school,MALE,2,1,98140.0,Ballot a
2018,2132,"Unemployed, laid off, looking for work",Never married,22,12,High school,FEMALE,1,4,14896.25,Ballot b
2018,2133,Working full time,Married,38,20,Graduate,FEMALE,2,1,70100.0,Ballot a
2018,2134,Working full time,Married,59,16,Graduate,MALE,2,.i:  Inapplicable,47317.5,Ballot c
2018,2135,Working full time,Married,25,15,High school,FEMALE,2,1,31545.0,Ballot b
2018,2136,Keeping house,Married,55,12,High school,FEMALE,1,3,11391.25,Ballot a
2018,2137,Working full time,Married,37,12,High school,FEMALE,2,.i:  Inapplicable,70100.0,Ballot c
2018,2138,Working part time,Married,72,16,Graduate,FEMALE,2,5,57832.5,Ballot b
2018,2139,Working full time,Married,58,9,Less than high school,FEMALE,2,4,-100.0,Ballot a
2018,2140,Working part time,Married,65,12,High school,FEMALE,2,1,14896.25,Ballot b
2018,2141,Keeping house,Married,46,12,High school,FEMALE,2,.i:  Inapplicable,31545.0,Ballot c
2018,2142,Keeping house,Married,50,12,High school,FEMALE,2,6,47317.5,Ballot b
2018,2143,Retired,Married,85,12,High school,MALE,2,.i:  Inapplicable,31545.0,Ballot c
2018,2144,Retired,Married,73,16,Bachelor's,MALE,2,2,6309.0,Ballot a
2018,2145,Working part time,Widowed,89 or older,12,High school,MALE,2,.i:  Inapplicable,98140.0,Ballot c
2018,2146,Retired,Widowed,69,14,High school,MALE,1,.i:  Inapplicable,16648.75,Ballot c
2018,2147,Retired,Divorced,71,12,High school,MALE,2,6,-100.0,Ballot b
2018,2148,Keeping house,Married,66,12,High school,FEMALE,2,8,47317.5,Ballot a
2018,2149,In school,Never married,19,11,Less than high school,MALE,4,1,84120.0,Ballot b
2018,2150,Other,Married,56,6,Less than high school,MALE,2,4,-100.0,Ballot a
2018,2151,"With a job, but not at work because of temporary illness, vacation, strike",Divorced,46,8,Less than high school,MALE,3,3,22782.5,Ballot b
2018,2152,Other,Married,49,14,High school,FEMALE,1,4,38555.0,Ballot b
2018,2153,Working full time,Never married,34,14,High school,FEMALE,8,.i:  Inapplicable,19277.5,Ballot c
2018,2154,Working part time,Married,31,14,High school,FEMALE,3,3,57832.5,Ballot b
2018,2155,Working full time,Never married,32,12,High school,FEMALE,2,7,19277.5,Ballot b
2018,2156,Working full time,Never married,26,17,Bachelor's,MALE,1,2,22782.5,Ballot a
2018,2157,Working full time,Separated,53,12,High school,MALE,2,2,158201.84123,Ballot a
2018,2158,Working full time,Never married,49,12,High school,MALE,1,.i:  Inapplicable,-100.0,Ballot c
2018,2159,Working full time,Never married,20,13,High school,FEMALE,1,2,350.5,Ballot a
2018,2160,Working full time,Divorced,39,12,High school,FEMALE,1,.i:  Inapplicable,31545.0,Ballot c
2018,2161,Working full time,Married,38,12,High school,FEMALE,3,1,57832.5,Ballot a
2018,2162,Working full time,Never married,33,19,Graduate,MALE,1,1,57832.5,Ballot b
2018,2163,Working part time,Married,63,12,High school,MALE,2,2,47317.5,Ballot b
2018,2164,Retired,Married,82,9,Less than high school,MALE,2,3,16648.75,Ballot a
2018,2165,Working full time,Never married,47,12,High school,FEMALE,2,.i:  Inapplicable,19277.5,Ballot c
2018,2166,Working full time,Married,38,14,Associate/junior college,MALE,1,2,7886.25,Ballot a
2018,2167,Working full time,Never married,25,14,High school,MALE,3,2,38555.0,Ballot a
2018,2168,Working full time,Never married,55,9,Less than high school,FEMALE,4,1,47317.5,Ballot b
2018,2169,Working full time,Married,55,10,High school,FEMALE,2,.i:  Inapplicable,70100.0,Ballot c
2018,2170,Retired,Never married,74,16,Bachelor's,FEMALE,1,3,38555.0,Ballot a
2018,2171,Retired,Married,77,12,High school,MALE,2,5,84120.0,Ballot a
2018,2172,Working full time,Widowed,61,12,High school,FEMALE,1,2,158201.84123,Ballot a
2018,2173,Working full time,Never married,29,12,High school,MALE,4,.i:  Inapplicable,70100.0,Ballot c
2018,2174,Working full time,Married,29,12,High school,FEMALE,4,1,47317.5,Ballot a
2018,2175,Working full time,Never married,31,12,High school,FEMALE,4,0 hours,31545.0,Ballot b
2018,2176,Working full time,Divorced,37,12,High school,FEMALE,2,.i:  Inapplicable,13143.75,Ballot c
2018,2177,Retired,Divorced,74,12,High school,MALE,1,5,9638.75,Ballot b
2018,2178,Working part time,Widowed,80,14,Associate/junior college,FEMALE,1,4,14896.25,Ballot a
2018,2179,Retired,Widowed,78,12,High school,FEMALE,1,.i:  Inapplicable,14896.25,Ballot c
2018,2180,Retired,Married,59,12,High school,MALE,2,.i:  Inapplicable,19277.5,Ballot c
2018,2181,Working part time,Married,39,12,High school,FEMALE,5,1,26287.5,Ballot b
2018,2182,Retired,Divorced,59,12,High school,MALE,1,5,4556.5,Ballot b
2018,2183,Working full time,Married,52,12,High school,MALE,3,1,98140.0,Ballot b
2018,2184,Keeping house,Married,44,16,Bachelor's,FEMALE,9,1,57832.5,Ballot a
2018,2185,Working full time,Never married,36,12,High school,FEMALE,2,2,22782.5,Ballot b
2018,2186,Retired,Married,83,12,High school,MALE,2,4,14896.25,Ballot a
2018,2187,Working full time,Divorced,47,12,High school,FEMALE,1,1,31545.0,Ballot a
2018,2188,Working part time,Married,65,12,High school,MALE,3,3,84120.0,Ballot b
2018,2189,Working full time,Married,37,12,High school,MALE,3,2,57832.5,Ballot a
2018,2190,Working full time,Married,56,16,Bachelor's,FEMALE,2,1,57832.5,Ballot b
2018,2191,Working full time,Married,40,12,High school,MALE,3,2,57832.5,Ballot a
2018,2192,Working full time,Married,39,16,Graduate,MALE,2,.i:  Inapplicable,70100.0,Ballot c
2018,2193,Working full time,Never married,30,19,Bachelor's,FEMALE,1,.d:  Do not Know/Cannot Choose,9638.75,Ballot a
2018,2194,In school,Never married,29,15,Graduate,MALE,2,.i:  Inapplicable,3855.5,Ballot c
2018,2195,Working part time,Never married,24,12,High school,FEMALE,4,2,-100.0,Ballot a
2018,2196,Other,Separated,59,12,High school,FEMALE,1,12,7886.25,Ballot b
2018,2197,Working full time,Married,44,14,High school,MALE,2,1,70100.0,Ballot b
2018,2198,Retired,Divorced,59,16,Bachelor's,MALE,1,2,38555.0,Ballot a
2018,2199,Working full time,Never married,39,18,Graduate,MALE,1,.i:  Inapplicable,26287.5,Ballot c
2018,2200,Retired,Divorced,72,14,High school,FEMALE,1,16,7886.25,Ballot b
2018,2201,Working full time,Divorced,56,10,High school,FEMALE,2,14,16648.75,Ballot a
2018,2202,Working full time,Divorced,36,14,High school,FEMALE,2,2,47317.5,Ballot b
2018,2203,Retired,Married,82,12,High school,MALE,2,5,19277.5,Ballot b
2018,2204,Working part time,Never married,35,13,High school,FEMALE,4,.i:  Inapplicable,11391.25,Ballot c
2018,2205,Working full time,Married,37,15,Associate/junior college,MALE,5,2,57832.5,Ballot b
2018,2206,Working full time,Married,62,12,High school,MALE,2,1,112160.0,Ballot a
2018,2207,Working full time,Married,33,20,Graduate,FEMALE,3,.i:  Inapplicable,98140.0,Ballot c
2018,2208,Working part time,Never married,25,12,High school,MALE,1,0 hours,6309.0,Ballot b
2018,2209,Working part time,Married,40,16,Associate/junior college,FEMALE,2,4,57832.5,Ballot a
2018,2210,Retired,Divorced,63,14,Associate/junior college,FEMALE,2,.i:  Inapplicable,22782.5,Ballot c
2018,2211,Working full time,Married,50,20,Graduate,FEMALE,2,.i:  Inapplicable,57832.5,Ballot c
2018,2212,Retired,Married,71,14,High school,MALE,2,3,57832.5,Ballot b
2018,2213,Retired,Widowed,77,8,Less than high school,MALE,1,5,350.5,Ballot a
2018,2214,"Unemployed, laid off, looking for work",Never married,33,12,High school,MALE,1,.i:  Inapplicable,350.5,Ballot c
2018,2215,Keeping house,Never married,54,12,High school,MALE,3,3,31545.0,Ballot b
2018,2216,Keeping house,Married,41,12,High school,MALE,2,2,98140.0,Ballot b
2018,2217,Working full time,Married,51,17,Bachelor's,MALE,3,3,57832.5,Ballot a
2018,2218,Working full time,Never married,42,12,High school,FEMALE,1,.i:  Inapplicable,6309.0,Ballot c
2018,2219,Retired,Married,73,13,High school,MALE,2,3,31545.0,Ballot a
2018,2220,"Unemployed, laid off, looking for work",Never married,23,12,High school,MALE,1,2,350.5,Ballot b
2018,2221,Retired,Never married,57,12,High school,MALE,1,24 hours,1402.0,Ballot a
2018,2222,In school,.n:  No answer,65,19,Bachelor's,MALE,1,.i:  Inapplicable,9638.75,Ballot c
2018,2223,Working full time,Married,58,2,Less than high school,MALE,3,0 hours,-100.0,Ballot b
2018,2224,Working full time,Divorced,59,13,High school,MALE,3,3,38555.0,Ballot a
2018,2225,Working full time,Married,27,18,Graduate,FEMALE,2,1,16648.75,Ballot a
2018,2226,Working full time,Never married,29,16,Bachelor's,MALE,1,.i:  Inapplicable,26287.5,Ballot c
2018,2227,Working full time,Married,32,12,High school,FEMALE,1,1,47317.5,Ballot a
2018,2228,Working full time,Never married,32,11,Less than high school,MALE,3,.i:  Inapplicable,26287.5,Ballot c
2018,2229,Working full time,Never married,27,13,High school,MALE,1,3,19277.5,Ballot b
2018,2230,Working full time,Married,40,12,High school,FEMALE,2,2,38555.0,Ballot a
2018,2231,Keeping house,Married,30,17,Bachelor's,FEMALE,4,.i:  Inapplicable,26287.5,Ballot c
2018,2232,Retired,Never married,68,14,Associate/junior college,FEMALE,1,.i:  Inapplicable,38555.0,Ballot c
2018,2233,Working full time,Divorced,47,17,Bachelor's,FEMALE,2,2,11391.25,Ballot b
2018,2234,Working part time,Never married,51,9,Less than high school,MALE,1,.i:  Inapplicable,350.5,Ballot c
2018,2235,Working full time,Married,56,11,Less than high school,FEMALE,1,.i:  Inapplicable,38555.0,Ballot c
2018,2236,Working part time,Divorced,70,10,High school,MALE,1,1,16648.75,Ballot b
2018,2237,Retired,Married,80,13,High school,MALE,1,4,19277.5,Ballot a
2018,2238,Working part time,Married,53,8,Less than high school,FEMALE,2,.i:  Inapplicable,26287.5,Ballot c
2018,2239,Retired,Divorced,79,12,High school,MALE,2,2,7886.25,Ballot b
2018,2240,Working full time,Married,57,12,High school,FEMALE,2,2,31545.0,Ballot a
2018,2241,Other,Widowed,59,10,High school,FEMALE,1,.i:  Inapplicable,1402.0,Ballot c
2018,2242,Working part time,Married,61,12,Less than high school,FEMALE,3,3,57832.5,Ballot a
2018,2243,Working full time,Divorced,45,12,High school,MALE,1,1,47317.5,Ballot b
2018,2244,Retired,Divorced,66,12,High school,MALE,1,0 hours,-100.0,Ballot a
2018,2245,Working full time,Divorced,55,12,High school,FEMALE,1,0 hours,14896.25,Ballot a
2018,2246,Retired,Married,60,12,High school,FEMALE,2,.i:  Inapplicable,22782.5,Ballot c
2018,2247,Retired,Widowed,79,12,High school,FEMALE,1,4,-100.0,Ballot a
2018,2248,Working full time,Married,55,12,High school,MALE,2,.i:  Inapplicable,84120.0,Ballot c
2018,2249,Working full time,Married,48,14,High school,FEMALE,4,3,38555.0,Ballot b
2018,2250,Working full time,Divorced,56,14,Associate/junior college,FEMALE,1,3,31545.0,Ballot a
2018,2251,Retired,Married,66,12,High school,MALE,2,.i:  Inapplicable,38555.0,Ballot c
2018,2252,"With a job, but not at work because of temporary illness, vacation, strike",Married,30,19,Graduate,FEMALE,4,1,70100.0,Ballot a
2018,2253,Working full time,Never married,21,12,High school,FEMALE,2,10,38555.0,Ballot a
2018,2254,Working full time,Divorced,29,12,High school,MALE,2,.i:  Inapplicable,19277.5,Ballot c
2018,2255,Keeping house,Married,81,12,High school,FEMALE,2,8,16648.75,Ballot b
2018,2256,Working full time,Divorced,57,12,High school,FEMALE,1,4,26287.5,Ballot a
2018,2257,Working full time,Divorced,37,12,High school,MALE,2,2,9638.75,Ballot b
2018,2258,Retired,Married,77,8,Less than high school,MALE,2,3,-100.0,Ballot a
2018,2259,Retired,Separated,67,10,Less than high school,MALE,1,.i:  Inapplicable,350.5,Ballot c
2018,2260,Working full time,Married,34,3,Less than high school,FEMALE,2,1,26287.5,Ballot b
2018,2261,Working full time,Never married,24,16,Bachelor's,FEMALE,3,.i:  Inapplicable,84120.0,Ballot c
2018,2262,Working full time,Never married,21,16,High school,FEMALE,2,7,16648.75,Ballot a
2018,2263,Working full time,Never married,30,6,Less than high school,MALE,2,.i:  Inapplicable,3855.5,Ballot c
2018,2264,"Unemployed, laid off, looking for work",Never married,28,13,Associate/junior college,FEMALE,1,5,2453.5,Ballot a
2018,2265,"Unemployed, laid off, looking for work",Never married,22,14,High school,FEMALE,4,.i:  Inapplicable,350.5,Ballot c
2018,2266,Retired,Married,84,4,Less than high school,MALE,3,2,350.5,Ballot b
2018,2267,Working full time,Married,65,12,High school,MALE,2,.i:  Inapplicable,11391.25,Ballot c
2018,2268,Retired,Married,74,12,High school,MALE,2,3,19277.5,Ballot b
2018,2269,Retired,Never married,89 or older,12,High school,FEMALE,1,5,6309.0,Ballot a
2018,2270,Working full time,Divorced,46,12,High school,MALE,1,.i:  Inapplicable,57832.5,Ballot c
2018,2271,Keeping house,Widowed,74,8,Less than high school,FEMALE,4,2,-100.0,Ballot b
2018,2272,Working full time,Married,34,11,Less than high school,FEMALE,4,5,31545.0,Ballot a
2018,2273,Working full time,Married,34,14,Associate/junior college,FEMALE,5,.i:  Inapplicable,57832.5,Ballot c
2018,2274,Other,Widowed,64,10,Less than high school,FEMALE,2,.i:  Inapplicable,6309.0,Ballot c
2018,2275,Working full time,Married,40,15,Associate/junior college,FEMALE,2,0 hours,112160.0,Ballot b
2018,2276,Working full time,Married,56,14,Associate/junior college,MALE,2,.i:  Inapplicable,70100.0,Ballot c
